3428067	San Vicente	-35.0249	-58.42409	PPLA2	AR	01	90021
3428068	San Vicente	-26.61667	-54.13333	PPL	AR	14	38247
3428071	Santo Tome	-28.55104	-56.04125	PPLA2	AR	06	22634
3428075	Santos Lugares	-34.60306	-58.54074	PPL	AR	01	37267
3428123	Santa Teresita	-36.54059	-56.69294	PPL	AR	01	15213
3428359	Santa Elena	-30.94432	-59.78832	PPL	AR	08	18410
3428373	Santa Clara del Mar	-37.83438	-57.50749	PPL	AR	01	16629
3428576	San Pedro	-33.67918	-59.66633	PPLA2	AR	01	47452
3428577	San Pedro	-26.6218	-54.10902	PPLA2	AR	14	23736
3428609	San Miguel del Monte	-35.43922	-58.80741	PPLA2	AR	01	21794
3428708	San Luis del Palmar	-27.50766	-58.55625	PPLA2	AR	06	15347
3428759	San Lorenzo	-28.13442	-58.76685	PPL	AR	06	47626
3428775	San Justo	-34.68107	-58.56379	PPLA2	AR	01	105274
3428975	San Javier	-30.58072	-59.92962	PPLA2	AR	21	15606
3428992	San Isidro	-34.46971	-58.52111	PPLA2	AR	01	45190
3429244	San Antonio de Padua	-34.66267	-58.69819	PPL	AR	01	37745
3429248	San Antonio de Areco	-34.25083	-59.46944	PPLA2	AR	01	22909
3429399	Saladillo	-35.63884	-59.77938	PPLA2	AR	01	30378
3429403	Saladas	-28.25504	-58.62386	PPLA2	AR	06	18349
3429576	Retiro	-34.58333	-58.38333	PPLX	AR	07	38635
3429577	Resistencia	-27.46363	-58.98665	PPLA	AR	03	290793
3429582	Remedios de Escalada de San Martin	-34.72589	-58.39663	PPL	AR	01	81465
3429594	Reconquista	-29.15	-59.65	PPLA2	AR	21	90184
3429652	Quilmes	-34.72065	-58.25454	PPLA2	AR	01	262379
3429732	Puerto Rico	-26.8089	-55.02147	PPLA2	AR	14	17491
3429777	Puerto Iguazu	-25.59912	-54.57355	PPLA4	AR	14	32038
3429786	Puerto Esperanza	-26.02267	-54.61356	PPLA2	AR	14	15579
3429886	Posadas	-27.39184	-55.92379	PPLA	AR	14	305874
3429902	Pontevedra	-34.74947	-58.70158	PPL	AR	01	33515
3429949	Pirane	-25.73271	-59.10989	PPLA2	AR	09	19124
3429971	Pinamar	-37.11108	-56.86523	PPLA2	AR	01	39218
3429980	Pilar	-34.45867	-58.91398	PPLA2	AR	01	81120
3430104	Paso de los Libres	-29.71251	-57.08771	PPLA2	AR	06	43805
3430340	Obera	-27.48683	-55.11994	PPLA2	AR	14	56528
3430415	Nogoya	-32.39375	-59.78955	PPLA2	AR	08	43195
3430443	Necochea	-38.5545	-58.73961	PPLA2	AR	01	73557
3430457	Navarro	-35.00587	-59.27828	PPLA2	AR	01	16649
3430513	Muniz	-34.55622	-58.70739	PPL	AR	01	26844
3430545	Moron	-34.65118	-58.62205	PPLA2	AR	01	99066
3430595	Monte Chingolo	-34.7296	-58.35421	PPL	AR	01	85060
3430598	Monte Caseros	-30.2518	-57.63537	PPLA2	AR	06	24671
3430601	Montecarlo	-26.56849	-54.7579	PPLA2	AR	14	22229
3430668	Miramar	-38.27161	-57.8389	PPLA2	AR	01	34380
3430697	Merlo	-34.66536	-58.72744	PPLA2	AR	01	268961
3430708	Mercedes	-34.65072	-59.43143	PPLA2	AR	01	63284
3430709	Mercedes	-29.18416	-58.07519	PPLA2	AR	06	30649
3430835	Haedo	-34.64239	-58.59212	PPL	AR	01	37745
3430861	Mar del Tuyu	-36.57429	-56.6939	PPLA2	AR	01	83016
3430863	Mar del Plata	-38.00042	-57.5562	PPLA2	AR	01	593337
3430866	Mar de Ajo	-36.72881	-56.68265	PPL	AR	01	25520
3430957	Magdalena	-35.07997	-57.51368	PPLA2	AR	01	15338
3430988	Lujan	-34.5664	-59.11478	PPLA2	AR	01	97363
3431057	Los Polvorines	-34.50316	-58.70596	PPL	AR	01	53354
3431271	Lomas de Zamora	-34.7574	-58.40279	PPLA2	AR	01	111897
3431313	Lobos	-35.18537	-59.09788	PPLA2	AR	01	35719
3431391	Leandro N. Alem	-27.60376	-55.32365	PPLA2	AR	14	27287
3431788	Las Flores	-36.01427	-59.09986	PPLA2	AR	01	25075
3432043	La Plata	-34.92126	-57.95442	PPLA	AR	01	195443
3432079	La Paz	-30.74179	-59.64517	PPLA2	AR	08	24716
3432135	Lanus	-34.70757	-58.39132	PPLA2	AR	01	212252
3433349	Jardin America	-27.04346	-55.22698	PPL	AR	14	24905
3433360	Ituzaingo	-27.58504	-56.68707	PPLA2	AR	06	168419
3433424	Isidro Casanova	-34.7	-58.58745	PPL	AR	01	131981
3433522	Hurlingham	-34.5904	-58.62904	PPLA2	AR	01	60000
3433658	Gualeguaychu	-33.00777	-58.51836	PPLA2	AR	08	78676
3433663	Gualeguay	-33.14091	-59.31257	PPLA2	AR	08	33120
3433715	Goya	-29.13995	-59.26343	PPLA2	AR	06	70245
3433753	Gobernador Virasora	-28.05	-56.03333	PPL	AR	06	28756
3433787	General Pacheco	-34.45256	-58.64312	PPL	AR	01	43287
3433801	General Juan Madariaga	-37.00196	-57.13584	PPLA2	AR	01	21461
3433803	General Jose de San Martin	-26.53643	-59.34138	PPLA2	AR	03	31758
3433817	General Belgrano	-35.76842	-58.49444	PPLA2	AR	01	19056
3433836	Garupa	-27.48315	-55.82924	PPL	AR	14	28814
3433899	Formosa	-26.18489	-58.17313	PPLA	AR	09	222226
3433901	Fontana	-27.42039	-59.03731	PPL	AR	03	26745
3433956	Federal	-30.95619	-58.7797	PPLA2	AR	08	16333
3433975	Ezeiza	-34.8544	-58.52474	PPLA2	AR	01	115021
3434095	Esquina	-30.01476	-59.5289	PPLA2	AR	06	26399
3434141	Ensenada	-34.86074	-57.91238	PPLA2	AR	01	63978
3434291	El Soberbio	-27.29662	-54.19811	PPLA2	AR	14	19571
3434509	El Palomar	-34.61771	-58.60153	PPL	AR	01	59031
3434674	Eldorado	-26.40453	-54.61847	PPLA2	AR	14	54189
3435010	Don Torcuato	-34.49459	-58.62729	PPL	AR	01	71356
3435038	Dolores	-36.31539	-57.67546	PPLA2	AR	01	30372
3435103	Curuzu Cuatia	-29.79145	-58.0499	PPLA2	AR	06	36390
3435217	Corrientes	-27.46784	-58.8344	PPLA	AR	06	346334
